Site, Line, Product, Date Time, Adaptive Length, Caliper Length, Color; L, Diameter; Avg, External Measurement Weight 0, Height; Avg, Max Edge Fat Width, Single Caliper Width, Tail Length, Total Fat Percent Area, Total Fat Top Area,% Compliance Weight,% Compliance Thickness
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:20:04 AM,4.18545, , ,3.53291,7.22,1.33078,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:20:13 AM,3.54728, , ,3.42826,6.5,1.14541,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:20:20 AM,4.06029, , ,2.94843,6.5,1.55028,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:20:28 AM,4.42439, , ,3.29709,6.74,1.50748,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:20:40 AM,3.70286, , ,2.55393,6.78,1.98621,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:20:49 AM,4.50177, , ,3.42773,6.74,1.36283,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:20:56 AM,3.8773, , ,3.35413,7.04,1.40041,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:21:04 AM,4.24166, , ,2.82824,6.64,1.6557,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:21:10 AM,4.34205, , ,3.36329,7.4,1.43259,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:21:17 AM,4.12089, , ,3.16146,6.82,1.46566,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:21:24 AM,4.66798, , ,3.43712,6.98,1.27631,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:21:31 AM,4.38842, , ,3.34868,7.32,1.38766,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:21:39 AM,0.0602255, , ,3.34304,6.74,1.25701,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:21:48 AM,3.71736, , ,3.64309,7.5,1.28609,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:21:56 AM,4.16569, , ,3.48271,6.54,1.15607,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:22:04 AM,3.82289, , ,3.13484,7.5,1.82777,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:22:11 AM,3.48729, , ,3.19784,6.89,1.52736,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:22:20 AM,4.20452, , ,3.00824,6.64,1.4166,0.349392, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:22:27 AM,4.82263, , ,3.47009,7.14,1.26298,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:22:35 AM,3.5705, , ,2.76099,7.1,1.69255,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:22:43 AM,3.58057, , ,3.3385,6.5,1.16558,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:22:50 AM,3.94136, , ,3.4972,6.82,1.13284,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:22:59 AM,4.67571, , ,3.70122,6.5,1.01516,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:23:05 AM,4.48169, , ,3.37526,7.04,1.33135,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:23:13 AM,3.216, , ,3.1407,7.02,1.7011,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:23:21 AM,4.68642, , ,3.63922,7.26,1.11331,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:23:36 AM,4.55013, , ,3.20754,6.9,1.55272,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:23:47 AM,3.5492, , ,2.70692,6.52,1.86821,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:23:56 AM,4.13689, , ,3.13442,7.02,1.51601,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:24:05 AM,3.73691, , ,3.00006,6.72,1.48348,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:24:14 AM,3.94291, , ,3.56345,6.84,1.21229,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:24:22 AM,4.25575, , ,3.01582,7.06,1.42888,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:24:29 AM,4.05974, , ,3.34568,6.5,1.21606,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:24:37 AM,3.9531, , ,3.27505,6.58,1.2727,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:24:43 AM,3.75578, , ,3.46466,7.12,1.36693,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:24:50 AM,4.50526, , ,3.27316,6.96,1.25357,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:25:30 AM,3.24557, , ,2.3055,6.62,2.39957,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:25:37 AM,3.02516, , ,3.05453,6.86,1.80773,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:25:52 AM,3.9314, , ,3.16803,6.76,1.36842,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:25:58 AM,0.0472402, , ,2.24367,7.1,2.12992,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:26:05 AM,4.70053, , ,2.81441,7.36,1.95437,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:26:11 AM,4.09839, , ,3.2001,6.9,1.54285,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:26:21 AM,3.41591, , ,3.11169,7.16,1.58036,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:26:33 AM,3.3127, , ,3.1,6.8,1.58546,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:26:41 AM,0.046745, , ,3.04423,6.7,1.64364,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:26:48 AM,3.60485, , ,2.83068,7.34,1.9459,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 11:26:57 AM,4.12493, , ,3.44236,6.82,1.27358,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 12:52:04 PM,4.09083, , ,3.18899,7.14,1.41053,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 12:52:29 PM,3.87665, , ,3.29206,7.26,1.44247,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 12:52:38 PM,3.44159, , ,3.12956,6.86,1.45428,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 12:52:48 PM,3.46261, , ,3.16462,6.5,1.3201,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 12:52:57 PM,3.88988, , ,3.22695,6.84,1.33021,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 12:53:04 PM,3.76859, , ,3.19236,6.5,1.33463,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 12:53:12 PM,3.32569, , ,2.81586,6.6,1.89891,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 12:53:20 PM,3.21626, , ,3.09618,6.7,1.46384,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 12:53:30 PM,4.09794, , ,3.31957,6.98,1.31656,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 12:53:38 PM,3.18583, , ,2.50984,6.86,2.15109,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 12:53:46 PM,3.2439, , ,2.50233,7.4,2.40952,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 12:53:54 PM,4.29969, , ,3.28088,6.58,1.38145,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 12:54:01 PM,3.86364, , ,2.33766,6.62,1.79162,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 12:54:10 PM,3.21491, , ,3.17682,6.74,1.4437,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 12:54:19 PM,4.09716, , ,3.14294,7.16,1.54703,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 12:54:31 PM,3.80716, , ,3.21624,6.56,1.35145,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 12:54:40 PM,3.89102, , ,3.13108,6.53,1.37489,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 12:54:51 PM,2.99715, , ,3.17018,6.93,1.52096,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 12:54:59 PM,3.8915, , ,3.40763,6.98,1.22935,0.500075, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 12:55:06 PM,2.74548, , ,2.29299,6.6,2.56123,0, , , , , ,
Generic Butcher Company,Generic, 7 oz Tenderloin, 6/3/2024 12:55:13 PM,0.197353, , ,3.36272,6.56,1.26641,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 12:58:29 PM,4.16377, , ,3.41758,6.04,1.05553,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 12:58:48 PM,2.94859, , ,3.01586,5.86,1.41905,0.447792, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 12:58:57 PM,3.11079, , ,2.12183,6.18,2.29367,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 12:59:05 PM,4.22313, , ,3.57807,6.3,0.988255,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 12:59:12 PM,4.42631, , ,3.42481,5.9,1.08683,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 12:59:20 PM,4.57105, , ,3.38225,6.3,1.27144,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 12:59:29 PM,4.27431, , ,3.20191,5.86,1.15945,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 12:59:38 PM,3.32196, , ,2.7488,6.34,2.00658,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 12:59:52 PM,3.66911, , ,3.43101,6.18,1.09328,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:00:04 PM,4.12991, , ,3.20785,5.92,1.17686,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:00:13 PM,3.50919, , ,3.25176,6.3,1.28079,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:00:22 PM,3.27988, , ,2.88727,6.28,1.577,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:00:32 PM,3.44883, , ,2.99974,6.38,1.60408,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:00:40 PM,3.0827, , ,2.93391,6.14,2.11476,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:00:56 PM,3.43178, , ,3.32656,6.24,1.22757,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:01:08 PM,0.182182, , ,2.60335,5.88,1.59997,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:01:15 PM,4.36173, , ,3.27193,6.16,1.18861,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:01:24 PM,3.74046, , ,3.54661,5.94,1.00587,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:01:32 PM,4.23923, , ,3.46334,5.69,1.08767,0.421275, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:01:40 PM,4.71756, , ,3.48421,5.98,1.03059,0.257399, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:01:50 PM,3.67006, , ,2.69378,6.08,1.71352,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:01:58 PM,3.90478, , ,3.25945,5.8,1.28912,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:02:05 PM,3.92852, , ,3.14718,6.12,1.30233,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:02:13 PM,4.47703, , ,3.81228,6.04,0.943009,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:02:22 PM,4.10246, , ,3.3637,6.38,1.2091,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:02:31 PM,3.70495, , ,3.22665,6.24,1.30099,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:02:38 PM,4.00071, , ,3.35149,6.16,1.16649,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:02:46 PM,4.69167, , ,3.61545,6.2,1.02019,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:02:54 PM,2.84723, , ,2.52084,5.69,2.16058,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:03:02 PM,3.8323, , ,2.43394,6.12,2.32604,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:03:09 PM,3.90262, , ,2.94075,5.8,1.97129,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:03:18 PM,3.64326, , ,3.43842,6.04,1.02783,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:03:26 PM,3.85891, , ,3.45539,6.22,1.13315,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:03:34 PM,4.15861, , ,2.99967,6.12,1.45723,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:03:41 PM,3.37811, , ,3.0605,6.04,1.4101,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:03:50 PM,3.55477, , ,2.95363,5.7,1.33057,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:03:57 PM,3.67486, , ,3.02502,5.86,1.48038,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:04:05 PM,3.04616, , ,2.9864,5.74,1.41132,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:04:13 PM,3.08693, , ,2.50007,5.84,2.23975,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:04:22 PM,4.06196, , ,3.37877,6.18,1.10236,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:04:29 PM,2.80504, , ,2.63862,6.02,1.76849,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:04:36 PM,4.57573, , ,3.57263,5.92,1.02398,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:04:44 PM,3.94887, , ,2.53584,5.66,2.05744,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:04:53 PM,3.33216, , ,3.35396,6.24,1.1903,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:05:01 PM,4.59078, , ,3.23079,5.98,1.20229,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:05:43 PM,4.83319, , ,3.47727,6.18,1.10874,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:05:50 PM,4.06459, , ,2.96822,6,1.42429,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:06:00 PM,3.99836, , ,3.14672,5.98,1.23795,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:06:08 PM,2.58065, , ,2.61745,5.69,2.00703,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:06:17 PM,3.75084, , ,3.50564,6.04,1.08027,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:06:27 PM,2.89487, , ,2.70461,5.69,1.79372,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:06:35 PM,2.55979, , ,2.45922,5.78,2.24622,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:06:43 PM,3.89699, , ,3.12908,6.22,1.26762,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:06:51 PM,3.97209, , ,2.91959,6.08,1.59011,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:06:58 PM,3.25909, , ,2.36224,6.06,1.80138,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:07:31 PM,3.21702, , ,2.72629,5.69,1.71957,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:07:40 PM,3.69853, , ,2.61499,6.06,2.14298,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:07:48 PM,3.25986, , ,3.06902,6.14,1.38245,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:07:56 PM,3.84464, , ,3.1862,6.04,1.26164,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:08:03 PM,3.24756, , ,2.6716,5.82,2.02496,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:08:09 PM,3.59687, , ,3.1601,6.22,1.41307,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:08:18 PM,3.12266, , ,3.02127,5.78,1.34833,0.894438, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:08:27 PM,4.36398, , ,3.68616,5.94,0.926338,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:08:35 PM,3.66773, , ,2.97934,6.08,1.55166,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:08:43 PM,3.65945, , ,3.09279,5.98,1.28551,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:08:50 PM,3.8823, , ,3.22708,5.9,1.21121,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:08:59 PM,3.53902, , ,3.57641,6.06,1.09167,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:09:08 PM,4.41834, , ,3.14614,5.78,1.16377,0.507872, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:09:16 PM,3.42191, , ,3.39355,6.26,1.19096,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:09:25 PM,3.88153, , ,3.33281,5.76,1.13722,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:09:32 PM,3.59839, , ,3.26637,6.18,1.26489,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:09:39 PM,3.06866, , ,2.63886,5.9,1.70819,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:09:52 PM,2.87781, , ,2.7611,5.92,1.75311,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:12:15 PM,4.23878, , ,3.21921,6.08,1.29944,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:12:22 PM,3.11289, , ,3.21707,5.94,1.2334,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:12:29 PM,3.96519, , ,3.03899,6,1.35458,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:12:35 PM,3.45917, , ,3.25539,5.84,2.11876,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:12:44 PM,3.38931, , ,3.00612,6.06,1.45819,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:12:51 PM,3.97064, , ,3.34115,6,1.18856,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:12:58 PM,3.86851, , ,2.91696,6.06,1.59068,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:13:05 PM,3.36362, , ,3.54203,5.8,0.998625,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:13:12 PM,4.48882, , ,3.55742,6,1.09371,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:13:20 PM,3.37798, , ,3.28885,6.12,1.12753,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:13:28 PM,4.12619, , ,3.22768,6.44,1.2877,0.619555, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:13:36 PM,4.58571, , ,3.23456,6.38,1.28947,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:13:43 PM,3.49255, , ,3.28197,6.2,1.30571,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:13:51 PM,3.11786, , ,2.74011,6.08,1.55963,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:13:58 PM,3.11288, , ,2.33332,5.86,2.35397,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:14:05 PM,3.59171, , ,2.68685,6.26,1.61673,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:14:13 PM,4.48427, , ,3.26497,6.08,1.15561,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:14:20 PM,3.64884, , ,2.34069,6.18,2.34116,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:14:28 PM,3.94203, , ,3.22142,6.08,1.28267,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:14:38 PM,3.49094, , ,3.11943,6.36,1.23258,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:14:46 PM,3.44817, , ,3.10805,6.22,1.43489,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:14:53 PM,4.02038, , ,3.51469,5.76,0.98233,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:15:00 PM,4.11083, , ,2.53147,5.7,1.48047,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:15:10 PM,2.97073, , ,3.08875,6.26,1.49558,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:15:17 PM,4.02419, , ,3.1986,6.06,1.2291,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:15:25 PM,3.61939, , ,2.84803,6,1.53162,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:15:33 PM,3.78175, , ,2.61225,6.14,1.88794,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:15:40 PM,4.16512, , ,3.29169,6.2,1.28986,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:15:46 PM,0.0904029, , ,2.40557,5.7,2.081,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:15:53 PM,3.40014, , ,2.8168,5.92,1.82187,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:16:06 PM,3.08666, , ,2.77332,6.22,1.36516,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:16:15 PM,3.74516, , ,3.12713,6.22,1.40251,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:16:23 PM,4.76582, , ,3.54369,6.16,1.00295,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:16:30 PM,3.36384, , ,3.10075,6.12,1.13877,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:16:38 PM,4.22765, , ,3.29229,6.32,1.32454,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:16:46 PM,2.78988, , ,2.89555,6.1,2.09692,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:16:54 PM,2.91656, , ,2.76918,5.69,1.65714,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:17:01 PM,3.17476, , ,2.9774,6.1,1.47072,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:17:10 PM,2.35463, , ,2.49083,5.69,2.13752,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:17:18 PM,3.25861, , ,2.93695,6.02,1.47526,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:17:54 PM,2.49521, , ,2.25013,6.34,2.48075,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:18:04 PM,0.0395602, , ,2.7537,5.84,1.85638,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:18:11 PM,4.23713, , ,3.25469,6.14,1.1707,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:18:23 PM,3.35298, , ,3.20683,6.12,1.28797,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:18:32 PM,3.41681, , ,3.08685,6.18,1.401,0, , , , , ,
Generic Butcher Company,Generic, 6 oz Tenderloin, 6/3/2024 1:18:41 PM,3.51906, , ,2.49228,6.02,1.95247,0, , , , , ,
